order_id,order_date,channel,sku_id,sku_name,category,quantity,revenue,cost_price,total_cost,fee_rate,platform_fee,net_profit,net_margin_pct
ORD00977,2026-07-28,TikTok Shop,SKU003,Trà diếp cá rau má,Detox,1,42200.0,10500,10500,0.16,6752.0,24948.0,59.1
ORD00978,2026-07-28,TikTok Shop,SKU004,Trà cà leo gai giảm cân,Detox,3,164700.0,15000,45000,0.16,26352.0,93348.0,56.7
ORD00979,2026-07-28,TikTok Shop,SKU007,Trà gừng mật ong,Giữ ấm,2,76100.0,11000,22000,0.16,12176.0,41924.0,55.1
ORD00980,2026-07-28,Zalo/Fanpage,SKU007,Trà gừng mật ong,Giữ ấm,2,74500.0,11000,22000,0.0,0.0,52500.0,70.5
ORD00981,2026-07-28,Shopee,SKU001,Trà atiso thanh lọc,Thanh lọc,1,33000.0,9000,9000,0.13,4290.0,19710.0,59.7
ORD00982,2026-07-28,Zalo/Fanpage,SKU002,Trà lá nam sen ổi,Thanh lọc,1,31800.0,8500,8500,0.0,0.0,23300.0,73.3
ORD00983,2026-07-28,Shopee,SKU001,Trà atiso thanh lọc,Thanh lọc,1,33000.0,9000,9000,0.13,4290.0,19710.0,59.7
ORD00984,2026-07-28,TikTok Shop,SKU003,Trà diếp cá rau má,Detox,2,78200.0,10500,21000,0.16,12512.0,44688.0,57.1
ORD00985,2026-07-28,Zalo/Fanpage,SKU007,Trà gừng mật ong,Giữ ấm,1,40100.0,11000,11000,0.0,0.0,29100.0,72.6
ORD00986,2026-07-28,TikTok Shop,SKU003,Trà diếp cá rau má,Detox,3,119900.0,10500,31500,0.16,19184.0,69216.0,57.7
ORD00987,2026-07-28,TikTok Shop,SKU008,Trà mâm xôi vitamin,Bổ sung dưỡng chất,2,69500.0,9800,19600,0.16,11120.0,38780.0,55.8
ORD00988,2026-07-28,Zalo/Fanpage,SKU006,Trà hoa đậu biếc,An thần,2,63000.0,8800,17600,0.0,0.0,45400.0,72.1
ORD00989,2026-07-28,Zalo/Fanpage,SKU002,Trà lá nam sen ổi,Thanh lọc,2,64700.0,8500,17000,0.0,0.0,47700.0,73.7
ORD00990,2026-07-28,Đại lý,SKU006,Trà hoa đậu biếc,An thần,3,98000.0,8800,26400,0.0,0.0,71600.0,73.1
ORD00991,2026-07-28,TikTok Shop,SKU006,Trà hoa đậu biếc,An thần,1,34200.0,8800,8800,0.16,5472.0,19928.0,58.3
ORD00992,2026-07-28,Đại lý,SKU003,Trà diếp cá rau má,Detox,1,43200.0,10500,10500,0.0,0.0,32700.0,75.7
ORD00993,2026-07-28,Shopee,SKU008,Trà mâm xôi vitamin,Bổ sung dưỡng chất,3,105500.0,9800,29400,0.13,13715.0,62385.0,59.1
ORD00994,2026-07-28,Shopee,SKU004,Trà cà leo gai giảm cân,Detox,2,104400.0,15000,30000,0.13,13572.0,60828.0,58.3
ORD00995,2026-07-28,Shopee,SKU007,Trà gừng mật ong,Giữ ấm,1,38300.0,11000,11000,0.13,4979.0,22321.0,58.3
ORD00996,2026-07-29,Đại lý,SKU001,Trà atiso thanh lọc,Thanh lọc,1,34500.0,9000,9000,0.0,0.0,25500.0,73.9
ORD00997,2026-07-29,Zalo/Fanpage,SKU006,Trà hoa đậu biếc,An thần,3,97200.0,8800,26400,0.0,0.0,70800.0,72.8
ORD00998,2026-07-29,Zalo/Fanpage,SKU005,Trà hoa cúc an thần,An thần,1,38200.0,9500,9500,0.0,0.0,28700.0,75.1
ORD00999,2026-07-29,Shopee,SKU003,Trà diếp cá rau má,Detox,1,41000.0,10500,10500,0.13,5330.0,25170.0,61.4
ORD01000,2026-07-29,Zalo/Fanpage,SKU002,Trà lá nam sen ổi,Thanh lọc,2,62700.0,8500,17000,0.0,0.0,45700.0,72.9
ORD01001,2026-07-29,Shopee,SKU003,Trà diếp cá rau má,Detox,1,41700.0,10500,10500,0.13,5421.0,25779.0,61.8
ORD01002,2026-07-29,Shopee,SKU003,Trà diếp cá rau má,Detox,2,82200.0,10500,21000,0.13,10686.0,50514.0,61.5
ORD01003,2026-07-29,Đại lý,SKU007,Trà gừng mật ong,Giữ ấm,3,110500.0,11000,33000,0.0,0.0,77500.0,70.1
ORD01004,2026-07-29,TikTok Shop,SKU004,Trà cà leo gai giảm cân,Detox,3,162900.0,15000,45000,0.16,26064.0,91836.0,56.4
ORD01005,2026-07-29,TikTok Shop,SKU008,Trà mâm xôi vitamin,Bổ sung dưỡng chất,3,109900.0,9800,29400,0.16,17584.0,62916.0,57.2
ORD01006,2026-07-29,Shopee,SKU006,Trà hoa đậu biếc,An thần,1,32700.0,8800,8800,0.13,4251.0,19649.0,60.1
ORD01007,2026-07-29,TikTok Shop,SKU003,Trà diếp cá rau má,Detox,2,84900.0,10500,21000,0.16,13584.0,50316.0,59.3
ORD01008,2026-07-29,Shopee,SKU007,Trà gừng mật ong,Giữ ấm,2,77900.0,11000,22000,0.13,10127.0,45773.0,58.8
ORD01009,2026-07-29,Shopee,SKU005,Trà hoa cúc an thần,An thần,1,37100.0,9500,9500,0.13,4823.0,22777.0,61.4
ORD01010,2026-07-29,Đại lý,SKU002,Trà lá nam sen ổi,Thanh lọc,2,62600.0,8500,17000,0.0,0.0,45600.0,72.8
ORD01011,2026-07-29,TikTok Shop,SKU003,Trà diếp cá rau má,Detox,3,126600.0,10500,31500,0.16,20256.0,74844.0,59.1
ORD01012,2026-07-29,Zalo/Fanpage,SKU004,Trà cà leo gai giảm cân,Detox,1,51800.0,15000,15000,0.0,0.0,36800.0,71.0
ORD01013,2026-07-29,Zalo/Fanpage,SKU008,Trà mâm xôi vitamin,Bổ sung dưỡng chất,3,108600.0,9800,29400,0.0,0.0,79200.0,72.9
ORD01014,2026-07-29,TikTok Shop,SKU008,Trà mâm xôi vitamin,Bổ sung dưỡng chất,3,107500.0,9800,29400,0.16,17200.0,60900.0,56.7
ORD01015,2026-07-29,Shopee,SKU006,Trà hoa đậu biếc,An thần,1,31600.0,8800,8800,0.13,4108.0,18692.0,59.2
ORD01016,2026-07-29,Shopee,SKU006,Trà hoa đậu biếc,An thần,2,63100.0,8800,17600,0.13,8203.0,37297.0,59.1
ORD01017,2026-07-30,Đại lý,SKU004,Trà cà leo gai giảm cân,Detox,2,108800.0,15000,30000,0.0,0.0,78800.0,72.4
ORD01018,2026-07-30,Shopee,SKU001,Trà atiso thanh lọc,Thanh lọc,3,98000.0,9000,27000,0.13,12740.0,58260.0,59.4
ORD01019,2026-07-30,Shopee,SKU006,Trà hoa đậu biếc,An thần,1,34100.0,8800,8800,0.13,4433.0,20867.0,61.2
ORD01020,2026-07-30,TikTok Shop,SKU006,Trà hoa đậu biếc,An thần,1,32600.0,8800,8800,0.16,5216.0,18584.0,57.0
ORD01021,2026-07-30,TikTok Shop,SKU003,Trà diếp cá rau má,Detox,3,120100.0,10500,31500,0.16,19216.0,69384.0,57.8
ORD01022,2026-07-30,Shopee,SKU006,Trà hoa đậu biếc,An thần,2,65400.0,8800,17600,0.13,8502.0,39298.0,60.1
ORD01023,2026-07-30,Zalo/Fanpage,SKU001,Trà atiso thanh lọc,Thanh lọc,1,34300.0,9000,9000,0.0,0.0,25300.0,73.8
ORD01024,2026-07-30,Shopee,SKU003,Trà diếp cá rau má,Detox,2,80000.0,10500,21000,0.13,10400.0,48600.0,60.8
ORD01025,2026-07-30,TikTok Shop,SKU003,Trà diếp cá rau má,Detox,3,124900.0,10500,31500,0.16,19984.0,73416.0,58.8
ORD01026,2026-07-30,Đại lý,SKU001,Trà atiso thanh lọc,Thanh lọc,2,65500.0,9000,18000,0.0,0.0,47500.0,72.5
ORD01027,2026-07-30,Shopee,SKU004,Trà cà leo gai giảm cân,Detox,2,107700.0,15000,30000,0.13,14001.0,63699.0,59.1
ORD01028,2026-07-30,Đại lý,SKU003,Trà diếp cá rau má,Detox,3,126200.0,10500,31500,0.0,0.0,94700.0,75.0
ORD01029,2026-07-30,Zalo/Fanpage,SKU002,Trà lá nam sen ổi,Thanh lọc,3,97300.0,8500,25500,0.0,0.0,71800.0,73.8
ORD01030,2026-07-31,Shopee,SKU003,Trà diếp cá rau má,Detox,1,39500.0,10500,10500,0.13,5135.0,23865.0,60.4
ORD01031,2026-07-31,Shopee,SKU006,Trà hoa đậu biếc,An thần,1,34500.0,8800,8800,0.13,4485.0,21215.0,61.5
ORD01032,2026-07-31,Đại lý,SKU008,Trà mâm xôi vitamin,Bổ sung dưỡng chất,2,71300.0,9800,19600,0.0,0.0,51700.0,72.5
ORD01033,2026-07-31,Shopee,SKU005,Trà hoa cúc an thần,An thần,1,35400.0,9500,9500,0.13,4602.0,21298.0,60.2
ORD01034,2026-07-31,Zalo/Fanpage,SKU005,Trà hoa cúc an thần,An thần,1,36500.0,9500,9500,0.0,0.0,27000.0,74.0
ORD01035,2026-07-31,TikTok Shop,SKU003,Trà diếp cá rau má,Detox,1,41500.0,10500,10500,0.16,6640.0,24360.0,58.7
ORD01036,2026-07-31,Đại lý,SKU003,Trà diếp cá rau má,Detox,2,80300.0,10500,21000,0.0,0.0,59300.0,73.8
ORD01037,2026-07-31,TikTok Shop,SKU005,Trà hoa cúc an thần,An thần,1,37300.0,9500,9500,0.16,5968.0,21832.0,58.5
ORD01038,2026-07-31,Shopee,SKU003,Trà diếp cá rau má,Detox,2,78800.0,10500,21000,0.13,10244.0,47556.0,60.4
ORD01039,2026-07-31,Shopee,SKU006,Trà hoa đậu biếc,An thần,3,102100.0,8800,26400,0.13,13273.0,62427.0,61.1
ORD01040,2026-07-31,Shopee,SKU007,Trà gừng mật ong,Giữ ấm,1,39800.0,11000,11000,0.13,5174.0,23626.0,59.4
ORD01041,2026-07-31,Shopee,SKU004,Trà cà leo gai giảm cân,Detox,2,105500.0,15000,30000,0.13,13715.0,61785.0,58.6
ORD01042,2026-08-01,TikTok Shop,SKU002,Trà lá nam sen ổi,Thanh lọc,3,94700.0,8500,25500,0.16,15152.0,54048.0,57.1
ORD01043,2026-08-01,Zalo/Fanpage,SKU008,Trà mâm xôi vitamin,Bổ sung dưỡng chất,1,36600.0,9800,9800,0.0,0.0,26800.0,73.2
ORD01044,2026-08-01,Shopee,SKU006,Trà hoa đậu biếc,An thần,3,94700.0,8800,26400,0.13,12311.0,55989.0,59.1
ORD01045,2026-08-01,Shopee,SKU001,Trà atiso thanh lọc,Thanh lọc,2,69300.0,9000,18000,0.13,9009.0,42291.0,61.0
ORD01046,2026-08-01,Zalo/Fanpage,SKU006,Trà hoa đậu biếc,An thần,2,64200.0,8800,17600,0.0,0.0,46600.0,72.6
ORD01047,2026-08-01,Shopee,SKU003,Trà diếp cá rau má,Detox,2,81600.0,10500,21000,0.13,10608.0,49992.0,61.3
ORD01048,2026-08-01,Zalo/Fanpage,SKU004,Trà cà leo gai giảm cân,Detox,1,56000.0,15000,15000,0.0,0.0,41000.0,73.2
ORD01049,2026-08-01,TikTok Shop,SKU007,Trà gừng mật ong,Giữ ấm,1,38800.0,11000,11000,0.16,6208.0,21592.0,55.6
ORD01050,2026-08-01,TikTok Shop,SKU003,Trà diếp cá rau má,Detox,2,77400.0,10500,21000,0.16,12384.0,44016.0,56.9
ORD01051,2026-08-01,Shopee,SKU008,Trà mâm xôi vitamin,Bổ sung dưỡng chất,2,71700.0,9800,19600,0.13,9321.0,42779.0,59.7
ORD01052,2026-08-01,Zalo/Fanpage,SKU001,Trà atiso thanh lọc,Thanh lọc,1,32900.0,9000,9000,0.0,0.0,23900.0,72.6
ORD01053,2026-08-01,Đại lý,SKU006,Trà hoa đậu biếc,An thần,1,34000.0,8800,8800,0.0,0.0,25200.0,74.1
ORD01054,2026-08-01,TikTok Shop,SKU003,Trà diếp cá rau má,Detox,1,42200.0,10500,10500,0.16,6752.0,24948.0,59.1
ORD01055,2026-08-01,Shopee,SKU003,Trà diếp cá rau má,Detox,1,38800.0,10500,10500,0.13,5044.0,23256.0,59.9
ORD01056,2026-08-01,Shopee,SKU008,Trà mâm xôi vitamin,Bổ sung dưỡng chất,1,34700.0,9800,9800,0.13,4511.0,20389.0,58.8
ORD01057,2026-08-01,Đại lý,SKU008,Trà mâm xôi vitamin,Bổ sung dưỡng chất,1,37000.0,9800,9800,0.0,0.0,27200.0,73.5
ORD01058,2026-08-01,Shopee,SKU006,Trà hoa đậu biếc,An thần,2,67300.0,8800,17600,0.13,8749.0,40951.0,60.8
ORD01059,2026-08-01,Shopee,SKU006,Trà hoa đậu biếc,An thần,2,66600.0,8800,17600,0.13,8658.0,40342.0,60.6
ORD01060,2026-08-01,Shopee,SKU005,Trà hoa cúc an thần,An thần,1,37400.0,9500,9500,0.13,4862.0,23038.0,61.6
ORD01061,2026-08-02,TikTok Shop,SKU003,Trà diếp cá rau má,Detox,1,41000.0,10500,10500,0.16,6560.0,23940.0,58.4
ORD01062,2026-08-02,Shopee,SKU007,Trà gừng mật ong,Giữ ấm,2,80600.0,11000,22000,0.13,10478.0,48122.0,59.7
ORD01063,2026-08-02,Zalo/Fanpage,SKU001,Trà atiso thanh lọc,Thanh lọc,1,33900.0,9000,9000,0.0,0.0,24900.0,73.5
ORD01064,2026-08-02,Shopee,SKU004,Trà cà leo gai giảm cân,Detox,1,51900.0,15000,15000,0.13,6747.0,30153.0,58.1
ORD01065,2026-08-02,Shopee,SKU003,Trà diếp cá rau má,Detox,3,127200.0,10500,31500,0.13,16536.0,79164.0,62.2
ORD01066,2026-08-02,TikTok Shop,SKU004,Trà cà leo gai giảm cân,Detox,1,55000.0,15000,15000,0.16,8800.0,31200.0,56.7
ORD01067,2026-08-02,TikTok Shop,SKU004,Trà cà leo gai giảm cân,Detox,1,54200.0,15000,15000,0.16,8672.0,30528.0,56.3
ORD01068,2026-08-02,TikTok Shop,SKU004,Trà cà leo gai giảm cân,Detox,1,50900.0,15000,15000,0.16,8144.0,27756.0,54.5
ORD01069,2026-08-02,TikTok Shop,SKU002,Trà lá nam sen ổi,Thanh lọc,3,93700.0,8500,25500,0.16,14992.0,53208.0,56.8
ORD01070,2026-08-02,Zalo/Fanpage,SKU002,Trà lá nam sen ổi,Thanh lọc,1,30300.0,8500,8500,0.0,0.0,21800.0,71.9
ORD01071,2026-08-02,Shopee,SKU008,Trà mâm xôi vitamin,Bổ sung dưỡng chất,2,73900.0,9800,19600,0.13,9607.0,44693.0,60.5
ORD01072,2026-08-02,TikTok Shop,SKU007,Trà gừng mật ong,Giữ ấm,3,119100.0,11000,33000,0.16,19056.0,67044.0,56.3
ORD01073,2026-08-02,Shopee,SKU001,Trà atiso thanh lọc,Thanh lọc,2,69100.0,9000,18000,0.13,8983.0,42117.0,61.0
ORD01074,2026-08-02,TikTok Shop,SKU004,Trà cà leo gai giảm cân,Detox,1,55600.0,15000,15000,0.16,8896.0,31704.0,57.0
ORD01075,2026-08-02,TikTok Shop,SKU006,Trà hoa đậu biếc,An thần,1,33600.0,8800,8800,0.16,5376.0,19424.0,57.8
ORD01076,2026-08-02,TikTok Shop,SKU002,Trà lá nam sen ổi,Thanh lọc,3,91900.0,8500,25500,0.16,14704.0,51696.0,56.3
ORD01077,2026-08-03,TikTok Shop,SKU001,Trà atiso thanh lọc,Thanh lọc,2,67400.0,9000,18000,0.16,10784.0,38616.0,57.3
ORD01078,2026-08-03,Shopee,SKU003,Trà diếp cá rau má,Detox,2,83600.0,10500,21000,0.13,10868.0,51732.0,61.9
ORD01079,2026-08-03,Zalo/Fanpage,SKU006,Trà hoa đậu biếc,An thần,1,33100.0,8800,8800,0.0,0.0,24300.0,73.4
ORD01080,2026-08-03,TikTok Shop,SKU001,Trà atiso thanh lọc,Thanh lọc,2,68300.0,9000,18000,0.16,10928.0,39372.0,57.6
ORD01081,2026-08-03,Shopee,SKU004,Trà cà leo gai giảm cân,Detox,1,56100.0,15000,15000,0.13,7293.0,33807.0,60.3
ORD01082,2026-08-03,TikTok Shop,SKU001,Trà atiso thanh lọc,Thanh lọc,3,104100.0,9000,27000,0.16,16656.0,60444.0,58.1
ORD01083,2026-08-03,TikTok Shop,SKU003,Trà diếp cá rau má,Detox,1,41900.0,10500,10500,0.16,6704.0,24696.0,58.9
ORD01084,2026-08-03,Shopee,SKU008,Trà mâm xôi vitamin,Bổ sung dưỡng chất,2,72500.0,9800,19600,0.13,9425.0,43475.0,60.0
ORD01085,2026-08-03,Shopee,SKU004,Trà cà leo gai giảm cân,Detox,3,168300.0,15000,45000,0.13,21879.0,101421.0,60.3
ORD01086,2026-08-03,Zalo/Fanpage,SKU006,Trà hoa đậu biếc,An thần,2,63600.0,8800,17600,0.0,0.0,46000.0,72.3
ORD01087,2026-08-03,TikTok Shop,SKU003,Trà diếp cá rau má,Detox,1,39900.0,10500,10500,0.16,6384.0,23016.0,57.7
ORD01088,2026-08-03,Zalo/Fanpage,SKU004,Trà cà leo gai giảm cân,Detox,1,50600.0,15000,15000,0.0,0.0,35600.0,70.4
ORD01089,2026-08-03,Zalo/Fanpage,SKU001,Trà atiso thanh lọc,Thanh lọc,2,65300.0,9000,18000,0.0,0.0,47300.0,72.4
ORD01090,2026-08-03,Shopee,SKU005,Trà hoa cúc an thần,An thần,3,115000.0,9500,28500,0.13,14950.0,71550.0,62.2
ORD01091,2026-08-03,Shopee,SKU002,Trà lá nam sen ổi,Thanh lọc,2,63500.0,8500,17000,0.13,8255.0,38245.0,60.2
ORD01092,2026-08-03,Shopee,SKU007,Trà gừng mật ong,Giữ ấm,2,78600.0,11000,22000,0.13,10218.0,46382.0,59.0
ORD01093,2026-08-03,TikTok Shop,SKU008,Trà mâm xôi vitamin,Bổ sung dưỡng chất,2,72200.0,9800,19600,0.16,11552.0,41048.0,56.9
ORD01094,2026-08-04,TikTok Shop,SKU004,Trà cà leo gai giảm cân,Detox,1,52800.0,15000,15000,0.16,8448.0,29352.0,55.6
ORD01095,2026-08-04,TikTok Shop,SKU003,Trà diếp cá rau má,Detox,1,41300.0,10500,10500,0.16,6608.0,24192.0,58.6
ORD01096,2026-08-04,Zalo/Fanpage,SKU004,Trà cà leo gai giảm cân,Detox,1,55800.0,15000,15000,0.0,0.0,40800.0,73.1
ORD01097,2026-08-04,TikTok Shop,SKU006,Trà hoa đậu biếc,An thần,2,68400.0,8800,17600,0.16,10944.0,39856.0,58.3
ORD01098,2026-08-04,Đại lý,SKU001,Trà atiso thanh lọc,Thanh lọc,2,67500.0,9000,18000,0.0,0.0,49500.0,73.3
ORD01099,2026-08-04,Shopee,SKU004,Trà cà leo gai giảm cân,Detox,3,164200.0,15000,45000,0.13,21346.0,97854.0,59.6
ORD01100,2026-08-04,Shopee,SKU003,Trà diếp cá rau má,Detox,3,116000.0,10500,31500,0.13,15080.0,69420.0,59.8
ORD01101,2026-08-04,Shopee,SKU002,Trà lá nam sen ổi,Thanh lọc,2,61900.0,8500,17000,0.13,8047.0,36853.0,59.5
ORD01102,2026-08-04,Shopee,SKU003,Trà diếp cá rau má,Detox,1,41500.0,10500,10500,0.13,5395.0,25605.0,61.7
ORD01103,2026-08-04,Zalo/Fanpage,SKU008,Trà mâm xôi vitamin,Bổ sung dưỡng chất,2,71100.0,9800,19600,0.0,0.0,51500.0,72.4
ORD01104,2026-08-04,TikTok Shop,SKU006,Trà hoa đậu biếc,An thần,2,63000.0,8800,17600,0.16,10080.0,35320.0,56.1
ORD01105,2026-08-04,Zalo/Fanpage,SKU002,Trà lá nam sen ổi,Thanh lọc,2,62000.0,8500,17000,0.0,0.0,45000.0,72.6
ORD01106,2026-08-04,Shopee,SKU005,Trà hoa cúc an thần,An thần,2,72300.0,9500,19000,0.13,9399.0,43901.0,60.7
ORD01107,2026-08-04,Shopee,SKU004,Trà cà leo gai giảm cân,Detox,2,109700.0,15000,30000,0.13,14261.0,65439.0,59.7
ORD01108,2026-08-04,TikTok Shop,SKU005,Trà hoa cúc an thần,An thần,1,36000.0,9500,9500,0.16,5760.0,20740.0,57.6
ORD01109,2026-08-04,Shopee,SKU002,Trà lá nam sen ổi,Thanh lọc,1,32200.0,8500,8500,0.13,4186.0,19514.0,60.6
ORD01110,2026-08-05,TikTok Shop,SKU004,Trà cà leo gai giảm cân,Detox,1,53700.0,15000,15000,0.16,8592.0,30108.0,56.1
ORD01111,2026-08-05,Zalo/Fanpage,SKU001,Trà atiso thanh lọc,Thanh lọc,1,34300.0,9000,9000,0.0,0.0,25300.0,73.8
ORD01112,2026-08-05,Zalo/Fanpage,SKU005,Trà hoa cúc an thần,An thần,2,72800.0,9500,19000,0.0,0.0,53800.0,73.9
ORD01113,2026-08-05,Đại lý,SKU002,Trà lá nam sen ổi,Thanh lọc,2,65700.0,8500,17000,0.0,0.0,48700.0,74.1
ORD01114,2026-08-05,TikTok Shop,SKU004,Trà cà leo gai giảm cân,Detox,1,52200.0,15000,15000,0.16,8352.0,28848.0,55.3
ORD01115,2026-08-05,Shopee,SKU002,Trà lá nam sen ổi,Thanh lọc,1,31200.0,8500,8500,0.13,4056.0,18644.0,59.8
ORD01116,2026-08-05,Shopee,SKU002,Trà lá nam sen ổi,Thanh lọc,2,65600.0,8500,17000,0.13,8528.0,40072.0,61.1
ORD01117,2026-08-05,Zalo/Fanpage,SKU007,Trà gừng mật ong,Giữ ấm,2,75800.0,11000,22000,0.0,0.0,53800.0,71.0
ORD01118,2026-08-05,Shopee,SKU003,Trà diếp cá rau má,Detox,2,84400.0,10500,21000,0.13,10972.0,52428.0,62.1
ORD01119,2026-08-05,Zalo/Fanpage,SKU008,Trà mâm xôi vitamin,Bổ sung dưỡng chất,2,71600.0,9800,19600,0.0,0.0,52000.0,72.6
ORD01120,2026-08-05,Zalo/Fanpage,SKU008,Trà mâm xôi vitamin,Bổ sung dưỡng chất,2,67200.0,9800,19600,0.0,0.0,47600.0,70.8
ORD01121,2026-08-05,Shopee,SKU005,Trà hoa cúc an thần,An thần,1,37800.0,9500,9500,0.13,4914.0,23386.0,61.9
ORD01122,2026-08-05,Shopee,SKU003,Trà diếp cá rau má,Detox,1,41000.0,10500,10500,0.13,5330.0,25170.0,61.4
ORD01123,2026-08-05,Shopee,SKU007,Trà gừng mật ong,Giữ ấm,1,38100.0,11000,11000,0.13,4953.0,22147.0,58.1
ORD01124,2026-08-05,Shopee,SKU006,Trà hoa đậu biếc,An thần,1,31600.0,8800,8800,0.13,4108.0,18692.0,59.2
ORD01125,2026-08-06,TikTok Shop,SKU003,Trà diếp cá rau má,Detox,2,79800.0,10500,21000,0.16,12768.0,46032.0,57.7
ORD01126,2026-08-06,Đại lý,SKU006,Trà hoa đậu biếc,An thần,1,33100.0,8800,8800,0.0,0.0,24300.0,73.4
ORD01127,2026-08-06,Shopee,SKU006,Trà hoa đậu biếc,An thần,1,32100.0,8800,8800,0.13,4173.0,19127.0,59.6
ORD01128,2026-08-06,Shopee,SKU003,Trà diếp cá rau má,Detox,2,80600.0,10500,21000,0.13,10478.0,49122.0,60.9
ORD01129,2026-08-06,Zalo/Fanpage,SKU001,Trà atiso thanh lọc,Thanh lọc,1,34800.0,9000,9000,0.0,0.0,25800.0,74.1
ORD01130,2026-08-06,TikTok Shop,SKU005,Trà hoa cúc an thần,An thần,2,77900.0,9500,19000,0.16,12464.0,46436.0,59.6
ORD01131,2026-08-06,Zalo/Fanpage,SKU004,Trà cà leo gai giảm cân,Detox,1,53600.0,15000,15000,0.0,0.0,38600.0,72.0
ORD01132,2026-08-06,Đại lý,SKU008,Trà mâm xôi vitamin,Bổ sung dưỡng chất,1,35100.0,9800,9800,0.0,0.0,25300.0,72.1
ORD01133,2026-08-06,Đại lý,SKU008,Trà mâm xôi vitamin,Bổ sung dưỡng chất,1,34700.0,9800,9800,0.0,0.0,24900.0,71.8
ORD01134,2026-08-06,Zalo/Fanpage,SKU001,Trà atiso thanh lọc,Thanh lọc,2,70600.0,9000,18000,0.0,0.0,52600.0,74.5
ORD01135,2026-08-06,TikTok Shop,SKU004,Trà cà leo gai giảm cân,Detox,2,105400.0,15000,30000,0.16,16864.0,58536.0,55.5
ORD01136,2026-08-06,Zalo/Fanpage,SKU007,Trà gừng mật ong,Giữ ấm,2,82200.0,11000,22000,0.0,0.0,60200.0,73.2
ORD01137,2026-08-07,TikTok Shop,SKU003,Trà diếp cá rau má,Detox,1,38700.0,10500,10500,0.16,6192.0,22008.0,56.9
ORD01138,2026-08-07,Shopee,SKU004,Trà cà leo gai giảm cân,Detox,1,52800.0,15000,15000,0.13,6864.0,30936.0,58.6
ORD01139,2026-08-07,Zalo/Fanpage,SKU002,Trà lá nam sen ổi,Thanh lọc,1,30300.0,8500,8500,0.0,0.0,21800.0,71.9
ORD01140,2026-08-07,TikTok Shop,SKU005,Trà hoa cúc an thần,An thần,1,35700.0,9500,9500,0.16,5712.0,20488.0,57.4
ORD01141,2026-08-07,Shopee,SKU004,Trà cà leo gai giảm cân,Detox,1,52800.0,15000,15000,0.13,6864.0,30936.0,58.6
ORD01142,2026-08-07,Shopee,SKU004,Trà cà leo gai giảm cân,Detox,2,102800.0,15000,30000,0.13,13364.0,59436.0,57.8
ORD01143,2026-08-07,TikTok Shop,SKU003,Trà diếp cá rau má,Detox,1,42000.0,10500,10500,0.16,6720.0,24780.0,59.0
ORD01144,2026-08-07,Zalo/Fanpage,SKU005,Trà hoa cúc an thần,An thần,2,71600.0,9500,19000,0.0,0.0,52600.0,73.5
ORD01145,2026-08-07,Zalo/Fanpage,SKU007,Trà gừng mật ong,Giữ ấm,2,80700.0,11000,22000,0.0,0.0,58700.0,72.7
ORD01146,2026-08-07,Shopee,SKU004,Trà cà leo gai giảm cân,Detox,3,161200.0,15000,45000,0.13,20956.0,95244.0,59.1
ORD01147,2026-08-07,Zalo/Fanpage,SKU007,Trà gừng mật ong,Giữ ấm,1,37900.0,11000,11000,0.0,0.0,26900.0,71.0
ORD01148,2026-08-07,Zalo/Fanpage,SKU001,Trà atiso thanh lọc,Thanh lọc,1,34900.0,9000,9000,0.0,0.0,25900.0,74.2
ORD01149,2026-08-07,Shopee,SKU007,Trà gừng mật ong,Giữ ấm,2,81000.0,11000,22000,0.13,10530.0,48470.0,59.8
ORD01150,2026-08-07,Shopee,SKU006,Trà hoa đậu biếc,An thần,1,32600.0,8800,8800,0.13,4238.0,19562.0,60.0
ORD01151,2026-08-07,TikTok Shop,SKU008,Trà mâm xôi vitamin,Bổ sung dưỡng chất,1,34500.0,9800,9800,0.16,5520.0,19180.0,55.6
ORD01152,2026-08-07,Shopee,SKU003,Trà diếp cá rau má,Detox,3,129300.0,10500,31500,0.13,16809.0,80991.0,62.6
ORD01153,2026-08-07,Shopee,SKU004,Trà cà leo gai giảm cân,Detox,3,161600.0,15000,45000,0.13,21008.0,95592.0,59.2
ORD01154,2026-08-07,Đại lý,SKU002,Trà lá nam sen ổi,Thanh lọc,1,31800.0,8500,8500,0.0,0.0,23300.0,73.3
ORD01155,2026-08-07,TikTok Shop,SKU006,Trà hoa đậu biếc,An thần,1,32700.0,8800,8800,0.16,5232.0,18668.0,57.1
ORD01156,2026-08-07,Shopee,SKU005,Trà hoa cúc an thần,An thần,1,38600.0,9500,9500,0.13,5018.0,24082.0,62.4
ORD01157,2026-08-07,TikTok Shop,SKU008,Trà mâm xôi vitamin,Bổ sung dưỡng chất,2,71200.0,9800,19600,0.16,11392.0,40208.0,56.5
ORD01158,2026-08-08,Shopee,SKU008,Trà mâm xôi vitamin,Bổ sung dưỡng chất,1,33800.0,9800,9800,0.13,4394.0,19606.0,58.0
ORD01159,2026-08-08,Shopee,SKU003,Trà diếp cá rau má,Detox,1,41900.0,10500,10500,0.13,5447.0,25953.0,61.9
ORD01160,2026-08-08,TikTok Shop,SKU003,Trà diếp cá rau má,Detox,2,84500.0,10500,21000,0.16,13520.0,49980.0,59.1
ORD01161,2026-08-08,Đại lý,SKU007,Trà gừng mật ong,Giữ ấm,2,82100.0,11000,22000,0.0,0.0,60100.0,73.2
